periodo;estu_consecutivo;estu_estudiante;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_ingles;desemp_profundiza_biologia;desemp_profundiza_csociales;desemp_profundiza_lenguaje;desemp_profundiza_matematica;estu_anomatriculaprimero;estu_anomatriculasexto;estu_anoscolegioactual;estu_anospreescolar;estu_anoterminobachiller;estu_anoterminoquinto;estu_antecedentes;estu_areareside;estu_cod_depto_presentacion;estu_cod_iesdeseada;estu_cod_mcpio_presentacion;estu_cod_mcpioiesdeseada;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_cuantoscolegioestudio;estu_depto_presentacion;estu_depto_reside;estu_etnia;estu_fechanacimiento;estu_genero;estu_iesdeseada;estu_instporamigosestudiando;estu_instporcostomatricula;estu_instporoportunidades;estu_instporotrarazon;estu_instporprestigio;estu_instporubicacion;estu_instporunicaqueofrece;estu_mcpio_presentacion;estu_mcpio_reside;estu_mcpioiesdeseada;estu_mesterminobachiller;estu_motivo_presentavalidacion;estu_nacionalidad;estu_pais_reside;estu_privado_libertad;estu_puesto;estu_razonretirocolegio;estu_reprobocuarto;estu_reprobodecimo;estu_reprobonoveno;estu_reprobooctavo;estu_reprobooncemas;estu_reproboprimero;estu_reproboquinto;estu_reprobosegundo;estu_reproboseptimo;estu_reprobosexto;estu_reprobotercero;estu_seretirocolegio;estu_tipocarreradeseada;estu_tipodocumento;estu_totalalumnoscurso;estu_trabajaactualmente;estu_valorpensioncolegio;estu_vecespresentoexamen;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_ingresofmiliarmensual;fami_nivelsisben;fami_ocupacionmadre;fami_ocupacionpadre;fami_personashogar;fami_pisoshogar;fami_telefono;fami_tiene_celular;fami_tiene_nevera;fami_tiene_serviciotv;fami_tieneautomovil;fami_tienecomputador;fami_tienedvd;fami_tienehorno;fami_tieneinternet;fami_tienelavadora;fami_tienemicroondas;punt_biologia;punt_ciencias_sociales;punt_filosofia;punt_fisica;punt_ingles;punt_interdisc_medioambiente;punt_interdisc_violenciaysoc;punt_lenguaje;punt_matematicas;punt_profundiza_biologia;punt_profundiza_csociales;punt_profundiza_lenguaje;punt_profundiza_matematica;punt_quimica;recaf_punt_c_naturales;recaf_punt_ingles;recaf_punt_lectura_critica;recaf_punt_matematicas;recaf_punt_sociales_ciudadanas
20122;SB11201220499629;ESTUDIANTE;RURAL;;A;ACADÉMICO;286573000901;286573000901;86;86573;145474;PUTUMAYO;MIXTO;MAÑANA;PUERTO LEGUÍZAMO;OFICIAL;I.E.R. RUR JORGE ELIECER GAITAN;I.E.R. RUR JORGE ELIECER GAITAN - SEDE PRINCIAPL;S;A-;;GB;;;;;;;;;No;Area Rural;86;;86568;;86;86573;;PUTUMAYO;PUTUMAYO;Ninguno;08/11/1991;M;;;;;;;;;PUERTO ASÍS;PUERTO LEGUÍZAMO;;;;COLOMBIA;COLOMBIA;N;432;;;;;;;;;;;;;;;CC;;Si, menos de 20 horas a la semana;No paga Pensión;Ninguna vez;Seis;Primaria incompleta;Primaria incompleta;Estrato 1;Menos de 1 SMLV;Nivel 1;Hogar;Profesional independiente;Cuatro;Cemento, gravilla, ladrillo;No;Si;No;Si;No;No;No;No;No;No;No;37;42;36;40;37;;;47;58;;5;;;49;45;42;52;55;53
20122;SB11201220257043;ESTUDIANTE;URBANO;S;A;TÉCNICO/ACADÉMICO;186320000188;186320000188;86;86320;170480;PUTUMAYO;MIXTO;COMPLETA;ORITO;OFICIAL;IE SAN JOSE DE ORITO;COL SAN JOSE DE ORITO;S;A-;;;;;;;;;2012;;No;Cabecera Municipal;86;;86320;;41;41551;;PUTUMAYO;HUILA;Ninguno;15/06/1996;M;;;;;;;;;ORITO;PITALITO;;Diciembre;;COLOMBIA;COLOMBIA;N;282;;;;;;;;;;;;;;;TI;;;;Tres veces o más;Cuatro;;;Estrato 1;Entre 3 y menos de 5 SMLV;No está clasificada por el SISBEN;Hogar;;Seis;Cemento, gravilla, ladrillo;No;Si;Si;Si;No;No;No;No;No;Si;No;62;46;56;41;43;55;;46;55;;;;;46;58;48;62;55;53
20122;SB11201220257977;ESTUDIANTE;URBANO;N;A;ACADÉMICO;386568061022;386568061022;86;86568;88518;PUTUMAYO;MIXTO;SABATINA;PUERTO ASÍS;NO OFICIAL;COL SEMIPRESENCIAL SAN JUAN BOSCO;COL SEMIPRESENCIAL SAN JUAN BOSCO;S;A1;;;;;;;;;2012;;No;Cabecera Municipal;86;;86568;;86;86568;;PUTUMAYO;PUTUMAYO;Ninguno;08/05/1996;F;;;;;;;;;PUERTO ASÍS;PUERTO ASÍS;;;;COLOMBIA;COLOMBIA;N;192;;;;;;;;;;;;;;;TI;;;;Dos veces;Dos;;;Estrato 2;Entre 1 y menos de 2 SMLV;Nivel 2;Hogar;;Cuatro;Cemento, gravilla, ladrillo;No;Si;Si;Si;No;;Si;No;No;Si;No;50;54;45;41;48;55;;53;50;;;;;44;50;54;52;55;61
20122;SB11201220258892;ESTUDIANTE;URBANO;N;A;TÉCNICO/ACADÉMICO;186885001188;186885001188;86;86885;167247;PUTUMAYO;MIXTO;NOCHE;VILLAGARZÓN;OFICIAL;IE GUILLERMO VALENCIA;COL GUILLERMO VALENCIA;S;A-;;;GB;;;;;;;;No;Cabecera Municipal;86;;86885;;86;86885;;PUTUMAYO;PUTUMAYO;Ninguno;17/08/1992;M;;;;;;;;;VILLAGARZÓN;VILLAGARZÓN;;;;COLOMBIA;COLOMBIA;N;837;;;;;;;;;;;;;;;CC;;;;;Dos;;;Estrato 1;Menos de 1 SMLV;Nivel 2;Hogar;;Tres;Cemento, gravilla, ladrillo;Si;Si;Si;No;No;No;Si;No;No;No;No;33;33;39;44;32;;;46;34;;;4;;38;39;38;41;39;40
20122;SB11201220256281;ESTUDIANTE;RURAL;N;A;TÉCNICO/ACADÉMICO;286001002636;286001002636;86;86571;61994;PUTUMAYO;MIXTO;COMPLETA;PUERTO GUZMÁN;OFICIAL;I.E.R. RAFAEL REYES;I.E.R. RAFAEL REYES - SEDE PRINCIPAL;S;A-;;;;;;;;;;;No;Area Rural;86;;86001;;86;86571;;PUTUMAYO;PUTUMAYO;Ninguno;24/10/1995;M;;;;;;;;;MOCOA;PUERTO GUZMÁN;;;;COLOMBIA;COLOMBIA;N;873;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Ninguna vez;Tres;Primaria completa;Primaria incompleta;Estrato 1;Menos de 1 SMLV;Nivel 1;Hogar;Trabajador por cuenta propia;Cinco;Cemento, gravilla, ladrillo;No;Si;Si;No;No;No;No;No;No;No;No;37;51;33;42;42;50;;31;38;;;;;49;44;46;45;37;56
20122;SB11201220258245;ESTUDIANTE;URBANO;N;A;TÉCNICO/ACADÉMICO;186749000577;186749000577;86;86749;74880;PUTUMAYO;MIXTO;MAÑANA;SIBUNDOY;OFICIAL;IE FRAY BARTOLOME DE IGUALADA;COL FRAY BARTOLOME DE IGUALADA;S;A2;;;;;;;;;2012;;No;Cabecera Municipal;86;;86749;;86;86749;;PUTUMAYO;PUTUMAYO;Ninguno;12/09/1996;F;;;;;;;;;SIBUNDOY;SIBUNDOY;;;;COLOMBIA;COLOMBIA;N;226;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Una Vez;Uno;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;Menos de 1 SMLV;Nivel 1;Hogar;Trabajador por cuenta propia;Una;Cemento, gravilla, ladrillo;No;Si;Si;Si;No;Si;Si;Si;No;Si;Si;46;38;53;55;57;54;;46;59;;;;;59;71;64;50;67;38
20122;SB11201220258092;ESTUDIANTE;URBANO;N;A;TÉCNICO;186573000354;186573000354;86;86573;26591;PUTUMAYO;MIXTO;MAÑANA;PUERTO LEGUÍZAMO;OFICIAL;IE JOSE MARIA HERNANDEZ;COL NAL JOSE MARIA HERNANDEZ;S;A1;;;;;;;;;;;No;Cabecera Municipal;86;;86573;;86;86573;;PUTUMAYO;PUTUMAYO;Huitoto;08/07/1994;M;;;;;;;;;PUERTO LEGUÍZAMO;PUERTO LEGUÍZAMO;;;;COLOMBIA;COLOMBIA;N;275;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Ninguna vez;Cinco;Primaria completa;Primaria incompleta;Estrato 1;Entre 1 y menos de 2 SMLV;Nivel 1;Trabajador por cuenta propia;Otra actividad u ocupación;Siete;Cemento, gravilla, ladrillo;No;Si;Si;Si;No;No;No;No;No;Si;No;52;50;48;50;48;;52;46;42;;;;;47;58;54;60;53;53
20122;SB11201220498796;ESTUDIANTE;URBANO;N;A;TÉCNICO/ACADÉMICO;186001001783;186001001783;86;86001;79418;PUTUMAYO;MIXTO;MAÑANA;MOCOA;OFICIAL;IE CIUDAD MOCOA;COL CIUDAD MOCOA;S;A-;;;;I;;;;;2012;;No;Area Rural;86;;86001;;86;86001;;PUTUMAYO;PUTUMAYO;;30/03/1992;F;;;;;;;;;MOCOA;MOCOA;;;;COLOMBIA;COLOMBIA;N;323;;;;;;;;;;;;;;;CC;;No;No paga Pensión;Ninguna vez;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;Menos de 1 SMLV;Nivel 1;Hogar;Otra actividad u ocupación;Diez;Cemento, gravilla, ladrillo;No;Si;Si;No;No;No;Si;No;No;No;No;48;40;45;48;40;;;46;53;;;;5;46;56;45;52;55;52
20122;SB11201220258584;ESTUDIANTE;URBANO;N;A;TÉCNICO/ACADÉMICO;386568061015;386568061015;86;86568;82867;PUTUMAYO;MIXTO;SABATINA;PUERTO ASÍS;NO OFICIAL;COLEGIO ANTONIO NARI¥O;COLEGIO ANTONIO NARI¥O;S;A-;;GB;;;;;;;;;No;Area Rural;86;;86865;;86;86865;;PUTUMAYO;PUTUMAYO;Ninguno;12/10/1992;F;;;;;;;;;VALLE DEL GUAMUEZ;VALLE DEL GUAMUEZ;;;;COLOMBIA;COLOMBIA;N;475;;;;;;;;;;;;;;;CC;;No;Menos de 87.000;Ninguna vez;Dos;Primaria completa;No sabe;Estrato 1;Menos de 1 SMLV;Nivel 1;Hogar;Trabajador por cuenta propia;Cuatro;Cemento, gravilla, ladrillo;No;Si;No;No;No;No;No;No;No;No;No;43;38;43;51;39;;;48;50;;4;;;38;50;43;46;53;48
20122;SB11201220560014;ESTUDIANTE;URBANO;N;A;ACADÉMICO;386885000016;386885000016;86;86885;114462;PUTUMAYO;MIXTO;TARDE;VILLAGARZÓN;OFICIAL;IE NUESTRA SEÑORA DEL PILAR;COL NUESTRA SE¥ORA DEL PILAR;S;A1;I;;;;;;;;;;No;Cabecera Municipal;86;;86885;;86;86885;;PUTUMAYO;PUTUMAYO;Ninguno;19/08/1994;M;;;;;;;;;VILLAGARZÓN;VILLAGARZÓN;;;;COLOMBIA;COLOMBIA;N;193;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Ninguna vez;Cuatro;Primaria completa;No sabe;Estrato 1;Menos de 1 SMLV;Nivel 1;Hogar;Otra actividad u ocupación;Seis;Cemento, gravilla, ladrillo;No;Si;Si;Si;No;No;No;No;No;No;No;52;48;45;42;50;;;46;58;6;;;;57;61;55;57;57;49
20122;SB11201220258054;ESTUDIANTE;URBANO;N;A;TÉCNICO;186573000354;186573000354;86;86573;26591;PUTUMAYO;MIXTO;MAÑANA;PUERTO LEGUÍZAMO;OFICIAL;IE JOSE MARIA HERNANDEZ;COL NAL JOSE MARIA HERNANDEZ;S;A1;;;;;;;;;;;No;Cabecera Municipal;86;;86573;;86;86573;;PUTUMAYO;PUTUMAYO;Ninguno;10/09/1996;M;;;;;;;;;PUERTO LEGUÍZAMO;PUERTO LEGUÍZAMO;;;;COLOMBIA;COLOMBIA;N;281;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Una Vez;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;Entre 2 y menos de 3 SMLV;Nivel 2;Trabajador por cuenta propia;Trabajador por cuenta propia;Cuatro;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;Si;No;Si;Si;Si;Si;No;No;41;48;37;47;46;;48;46;61;;;;;43;48;52;45;59;52
20122;SB11201220569925;ESTUDIANTE;URBANO;N;A;TÉCNICO/ACADÉMICO;186865003745;186865003745;86;86865;59097;PUTUMAYO;MIXTO;MAÑANA;VALLE DEL GUAMUEZ;OFICIAL;IE CIUDAD LA HORMIGA;COL CIUDAD LA HORMIGA;S;A-;;;;GB;;;;;;;No;Cabecera Municipal;86;;86865;;86;86865;;PUTUMAYO;PUTUMAYO;Ninguno;05/01/1992;M;;;;;;;;;VALLE DEL GUAMUEZ;VALLE DEL GUAMUEZ;;;;COLOMBIA;COLOMBIA;N;993;;;;;;;;;;;;;;;CC;;No;No paga Pensión;Ninguna vez;Cinco;Primaria incompleta;Primaria incompleta;Estrato 2;Menos de 1 SMLV;Nivel 2;Trabajador por cuenta propia;Trabajador por cuenta propia;Cinco;Cemento, gravilla, ladrillo;No;Si;Si;Si;No;No;Si;No;No;No;No;39;9;30;35;36;;;38;35;;;;4;38;28;41;33;47;25
20122;SB11201220257426;ESTUDIANTE;URBANO;N;A;ACADÉMICO;286568002602;286568002602;86;86569;84996;PUTUMAYO;MIXTO;NOCHE;PUERTO CAICEDO;OFICIAL;I.E. JOSE ANTONIO GALAN;COL JOSE ANTONIO GALAN;S;A-;;;;;;;;;;;No;Cabecera Municipal;86;;86568;;86;86569;;PUTUMAYO;PUTUMAYO;Ninguno;06/12/1995;F;;;;;;;;;PUERTO ASÍS;PUERTO CAICEDO;;;;COLOMBIA;COLOMBIA;N;994;;;;;;;;;;;;;;;CC;;Si, menos de 20 horas a la semana;Menos de 87.000;Ninguna vez;Uno;Primaria completa;Primaria completa;Estrato 1;Menos de 1 SMLV;Nivel 1;Hogar;Trabajador por cuenta propia;Tres;Tierra, arena;No;Si;No;No;No;No;No;No;No;No;No;37;20;21;33;39;;15;36;25;;;;;46;42;43;36;31;31
20122;SB11201220258939;ESTUDIANTE;URBANO;N;A;ACADÉMICO;386885050749;386885050749;86;86885;167247;PUTUMAYO;MIXTO;NOCHE;VILLAGARZÓN;NO OFICIAL;I.E. PLACIDO CAMILO CROUS;I.E. PLACIDO CAMILO CROUS - SEDE PRINCIPAL;S;A-;;;GB;;;;;;;;No;Cabecera Municipal;86;;86885;;86;86885;;PUTUMAYO;PUTUMAYO;Ninguno;28/09/1995;F;;;;;;;;;VILLAGARZÓN;VILLAGARZÓN;;;;COLOMBIA;COLOMBIA;N;867;;;;;;;;;;;;;;;TI;;Si, 20 horas o más a la semana;No paga Pensión;Ninguna vez;Dos;No sabe;Primaria completa;Estrato 1;Menos de 1 SMLV;No está clasificada por el SISBEN;Hogar;Trabajador por cuenta propia;Dos;Cemento, gravilla, ladrillo;No;Si;Si;No;No;No;No;No;No;No;No;34;38;34;28;34;;;40;42;;;0;;40;38;40;38;45;34
20122;SB11201220257657;ESTUDIANTE;URBANO;S;A;ACADÉMICO;186568003906;186568003906;86;86568;34751;PUTUMAYO;MIXTO;NOCHE;PUERTO ASÍS;OFICIAL;I.E. SANTA TERESA;I.E. SANTA TERESA - SEDE PRINCIAPL;S;A-;;;;;;;;;;;No;Cabecera Municipal;86;;86568;;86;86568;;PUTUMAYO;PUTUMAYO;Ninguno;20/08/1982;M;;;;;;;;;PUERTO ASÍS;PUERTO ASÍS;;;;COLOMBIA;COLOMBIA;N;834;;;;;;;;;;;;;;;CC;;Si, menos de 20 horas a la semana;No paga Pensión;Ninguna vez;Dos;Primaria completa;Primaria completa;Estrato 1;Menos de 1 SMLV;Nivel 1;Hogar;Otra actividad u ocupación;Seis;Cemento, gravilla, ladrillo;No;Si;Si;No;No;No;No;No;No;No;No;37;46;36;42;36;55;;44;25;;;;;40;42;41;43;35;46
20122;SB11201220258587;ESTUDIANTE;URBANO;N;A;TÉCNICO/ACADÉMICO;386568061015;386568061015;86;86568;82867;PUTUMAYO;MIXTO;SABATINA;PUERTO ASÍS;NO OFICIAL;COLEGIO ANTONIO NARI¥O;COLEGIO ANTONIO NARI¥O;S;A1;GB;;;;;;;;;;No;Cabecera Municipal;86;;86865;;86;86760;;PUTUMAYO;PUTUMAYO;Ninguno;03/08/1992;F;;;;;;;;;VALLE DEL GUAMUEZ;SANTIAGO;;;;COLOMBIA;COLOMBIA;N;689;;;;;;;;;;;;;;;CC;;No;Menos de 87.000;Ninguna vez;Cuatro;Técnica o tecnológica incompleta;Primaria incompleta;Estrato 1;Menos de 1 SMLV;Nivel 1;Hogar;Trabajador por cuenta propia;Cinco;Cemento, gravilla, ladrillo;No;Si;No;No;No;No;No;No;No;No;No;42;48;45;33;46;;;44;39;5;;;;35;36;52;52;41;52
20122;SB11201220257656;ESTUDIANTE;URBANO;S;A;ACADÉMICO;186568003906;186568003906;86;86568;34751;PUTUMAYO;MIXTO;NOCHE;PUERTO ASÍS;OFICIAL;I.E. SANTA TERESA;I.E. SANTA TERESA - SEDE PRINCIAPL;S;A-;;;;;;;;;;;No;Cabecera Municipal;86;;86568;;86;86568;;PUTUMAYO;PUTUMAYO;Ninguno;14/01/1994;F;;;;;;;;;PUERTO ASÍS;PUERTO ASÍS;;;;COLOMBIA;COLOMBIA;N;748;;;;;;;;;;;;;;;CR;;No;No paga Pensión;Ninguna vez;Dos;Primaria completa;Primaria completa;Estrato 1;Menos de 1 SMLV;Nivel 1;Hogar;Otra actividad u ocupación;Cuatro;Cemento, gravilla, ladrillo;No;Si;No;No;No;No;No;No;No;No;No;40;42;40;37;43;51;;42;31;;;;;45;42;48;43;38;46
20122;SB11201220498531;ESTUDIANTE;URBANO;N;A;TÉCNICO/ACADÉMICO;386749000495;386749000495;86;86749;26914;PUTUMAYO;MIXTO;MAÑANA;SIBUNDOY;OFICIAL;IE NORMAL SUPERIOR DEL PUTUMAYO;ESC NORMAL SUPERIOR DEL PUTUMAYO;S;A2;;I;;;;;;;2012;;No;Cabecera Municipal;86;;86749;;86;86749;;PUTUMAYO;PUTUMAYO;Ninguno;15/01/1996;M;;;;;;;;;SIBUNDOY;SIBUNDOY;;;;COLOMBIA;COLOMBIA;N;24;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Una Vez;Cuatro;Postgrado;Secundaria (Bachillerato) completa;Estrato 2;Entre 3 y menos de 5 SMLV;Nivel 2;Empleado de nivel técnico o profesional;Trabajador por cuenta propia;Cuatro;Madera pulida, baldosa, tableta, mármol, alfombra;No;Si;No;No;No;Si;Si;No;Si;Si;No;61;60;57;65;57;;;53;68;;5;;;63;83;63;64;68;59
20122;SB11201220501177;ESTUDIANTE;RURAL;S;A;TÉCNICO/ACADÉMICO;286749000598;286749000598;86;86749;;PUTUMAYO;MIXTO;MAÑANA;SIBUNDOY;OFICIAL;I.E.R. BILINGUE ARTESANAL CAMENTSA;I.E.R. BILINGUE ARTESANAL CAMENTSA - SEDE PRINCIPAL;S;A-;;;GB;;;;;;;;No;Area Rural;86;;86749;;;;;PUTUMAYO;;Ninguno;02/03/1994;F;;;;;;;;;SIBUNDOY;;;;;COLOMBIA;COLOMBIA;N;453;;;;;;;;;;;;;;;CC;;;No paga Pensión;Ninguna vez;;;;;;;;;;;;;;;;;;;;;;37;42;34;40;38;;;48;55;;;4;;44;38;42;46;44;42
20122;SB11201220504905;ESTUDIANTE;RURAL;;A;ACADÉMICO;286865004070;286865004070;86;86865;126540;PUTUMAYO;MIXTO;MAÑANA;VALLE DEL GUAMUEZ;OFICIAL;IE RUR EL TIGRE;COL EL TIGRE;S;A1;;;;;;;;;2012;;No;Area Rural;86;;86865;;86;86865;;PUTUMAYO;PUTUMAYO;Ninguno;15/08/1995;M;;;;;;;;;VALLE DEL GUAMUEZ;VALLE DEL GUAMUEZ;;;;COLOMBIA;COLOMBIA;N;494;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Ninguna vez;Dos;Primaria completa;Primaria completa;Estrato 1;Menos de 1 SMLV;Nivel 1;Hogar;Trabajador por cuenta propia;Tres;Cemento, gravilla, ladrillo;No;Si;Si;Si;No;No;No;No;No;No;No;43;48;33;35;46;54;;42;53;;;;;44;45;52;41;50;52
20122;SB11201220258958;ESTUDIANTE;URBANO;N;A;ACADÉMICO;386885050749;386885050749;86;86885;167247;PUTUMAYO;MIXTO;NOCHE;VILLAGARZÓN;NO OFICIAL;I.E. PLACIDO CAMILO CROUS;I.E. PLACIDO CAMILO CROUS - SEDE PRINCIPAL;S;A-;;;;;1985;1985;1 año;Ninguno;;1985;Si;Area Rural;86;;86885;;86;86885;Tres;PUTUMAYO;PUTUMAYO;Ninguno;11/04/1966;F;;;;;;;;;VILLAGARZÓN;VILLAGARZÓN;;;;COLOMBIA;COLOMBIA;N;875;Por otra razón;No;No;No;No;No;Si;No;Si;No;No;No;Si, dos años o más;Ninguna;CC;35;No;No paga Pensión;Ninguna vez;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;Menos de 1 SMLV;No está clasificada por el SISBEN;Hogar;Trabajador por cuenta propia;Siete;Madera burda, tabla, tablón;No;Si;No;No;No;No;No;No;No;No;No;41;31;42;38;27;51;;38;46;;;;;38;39;35;33;47;38
20122;SB11201220257035;ESTUDIANTE;URBANO;S;A;TÉCNICO/ACADÉMICO;186320000188;186320000188;86;86320;34454;PUTUMAYO;MIXTO;COMPLETA;ORITO;OFICIAL;IE SAN JOSE DE ORITO;COL SAN JOSE DE ORITO;S;A-;;;;;;;;;;;No;Cabecera Municipal;86;;86320;;86;86320;;PUTUMAYO;PUTUMAYO;Ninguno;06/04/1993;F;;;;;;;;;ORITO;ORITO;;;;COLOMBIA;COLOMBIA;N;502;;;;;;;;;;;;;;;CC;;No;No paga Pensión;Ninguna vez;Dos;Primaria completa;Secundaria (Bachillerato) incompleta;Estrato 1;Menos de 1 SMLV;No está clasificada por el SISBEN;Hogar;Trabajador por cuenta propia;Cinco;Cemento, gravilla, ladrillo;No;Si;Si;No;No;Si;No;No;No;No;No;44;42;50;43;43;;45;38;56;;;;;44;44;48;46;51;44
20122;SB11201220256747;ESTUDIANTE;URBANO;N;A;TÉCNICO/ACADÉMICO;186001002241;186001002241;86;86001;19307;PUTUMAYO;MIXTO;MAÑANA;MOCOA;OFICIAL;IE SANTA MARIA GORETTI;COL SANTA MARIA GORETTI;S;A2;;;;;;;;;2011;;No;Cabecera Municipal;86;;86001;;86;86001;;PUTUMAYO;PUTUMAYO;Ninguno;04/01/1995;F;;;;;;;;;MOCOA;MOCOA;;;Para prepararse para el examen de Estado;COLOMBIA;COLOMBIA;N;153;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Dos veces;Tres;Secundaria (Bachillerato) completa;Postgrado;Estrato 1;Entre 2 y menos de 3 SMLV;Nivel 1;Trabajador por cuenta propia;;Cuatro;Cemento, gravilla, ladrillo;Si;Si;Si;Si;Si;Si;No;Si;Si;Si;No;50;48;47;52;53;;63;50;61;;;;;42;58;59;55;72;55
20122;SB11201220257323;ESTUDIANTE;URBANO;N;A;ACADÉMICO;186568000567;186568000567;86;86568;19315;PUTUMAYO;MIXTO;MAÑANA;PUERTO ASÍS;OFICIAL;IE ALVERNIA;COL ALVERNIA;S;A1;;;;;;;;;2012;;No;Cabecera Municipal;86;;86568;;86;86568;;PUTUMAYO;PUTUMAYO;Ninguno;26/09/1995;M;;;;;;;;;PUERTO ASÍS;PUERTO ASÍS;;;;COLOMBIA;COLOMBIA;N;391;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Dos veces;Tres;;;Estrato 2;Entre 1 y menos de 2 SMLV;No está clasificada por el SISBEN;;;Tres;Cemento, gravilla, ladrillo;Si;Si;Si;No;No;;Si;No;Si;No;No;44;42;33;40;43;51;;44;61;;;;;49;52;49;43;52;45
20122;SB11201220258862;ESTUDIANTE;URBANO;N;A;TÉCNICO/ACADÉMICO;186885001188;186885001188;86;86885;34447;PUTUMAYO;MIXTO;NOCHE;VILLAGARZÓN;OFICIAL;IE GUILLERMO VALENCIA;COL GUILLERMO VALENCIA;S;A-;GB;;;;;;;;;;No;Area Rural;86;;86885;;86;86885;;PUTUMAYO;PUTUMAYO;Huitoto;11/12/1969;F;;;;;;;;;VILLAGARZÓN;VILLAGARZÓN;;;;COLOMBIA;COLOMBIA;N;943;;;;;;;;;;;;;;;CC;;No;No paga Pensión;Ninguna vez;Tres;Primaria incompleta;No sabe;Estrato 1;Menos de 1 SMLV;Nivel 1;Trabajador por cuenta propia;Hogar;Diez;Cemento, gravilla, ladrillo;No;Si;No;No;No;No;No;No;No;No;No;34;38;34;45;34;;;38;30;4;;;;33;36;40;36;35;42
20122;SB11201220256253;ESTUDIANTE;URBANO;N;A;TÉCNICO/ACADÉMICO;186001000698;186001000698;86;86001;97576;PUTUMAYO;MIXTO;MAÑANA;MOCOA;OFICIAL;IE SAN AGUSTIN;COL CIAL SAN AGUSTIN MOCOA;S;A-;;;;;;;;;;;No;Cabecera Municipal;86;;86001;;86;86001;;PUTUMAYO;PUTUMAYO;Ninguno;29/10/1995;F;;;;;;;;;MOCOA;MOCOA;;;;COLOMBIA;COLOMBIA;N;657;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Ninguna vez;Dos;Primaria completa;Primaria completa;Estrato 1;Menos de 1 SMLV;Nivel 1;Trabajador por cuenta propia;Trabajador por cuenta propia;Cuatro;Cemento, gravilla, ladrillo;No;Si;Si;Si;No;No;No;No;No;No;No;43;47;47;55;35;;38;41;34;;;;;44;43;40;48;44;62
20122;SB11201220256365;ESTUDIANTE;URBANO;S;A;ACADÉMICO;186001000175;186001000175;86;86001;24265;PUTUMAYO;MIXTO;TARDE;MOCOA;OFICIAL;I.E. PIO XII;I.E. PIO XII - SEDE PRINCIAPL;S;A1;;;;;;;;;;;No;Cabecera Municipal;86;;86001;;86;86001;;PUTUMAYO;PUTUMAYO;Ninguno;25/10/1996;F;;;;;;;;;MOCOA;MOCOA;;;;COLOMBIA;COLOMBIA;N;287;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Ninguna vez;Cuatro;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;Menos de 1 SMLV;Nivel 1;Otra actividad u ocupación;Otra actividad u ocupación;Cuatro;Madera pulida, baldosa, tableta, mármol, alfombra;No;Si;Si;No;No;Si;No;No;No;No;No;39;48;55;48;46;;52;48;49;;;;;47;47;52;56;51;58
20122;SB11201220258637;ESTUDIANTE;RURAL;N;A;ACADÉMICO;286757000246;286757000246;86;86757;141580;PUTUMAYO;MIXTO;MAÑANA;SAN MIGUEL;OFICIAL;IE RUR PUERTO COLON SAN MIGUEL;CENT DE EDUCATIVO PTO COLON SAN MIGUEL;S;A1;I;;;;;;;;;;No;Area Rural;86;;86865;;86;86757;;PUTUMAYO;PUTUMAYO;Ninguno;26/06/1994;M;;;;;;;;;VALLE DEL GUAMUEZ;SAN MIGUEL;;;;COLOMBIA;COLOMBIA;N;614;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Ninguna vez;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;Menos de 1 SMLV;Nivel 1;Hogar;Trabajador por cuenta propia;Tres;Madera burda, tabla, tablón;No;Si;No;Si;No;No;Si;No;No;No;No;42;50;45;40;46;;;42;38;6;;;;38;45;52;49;42;50
